tconst,averageRating,numVotes,originalTitle,startYear,predictRating,residuals
tt1179794,6.5,12599,TiMER,2009,5.754671073031687,0.7453289269683134
tt1179855,5.8,1869,Go Fast,2008,6.273261217247473,-0.4732612172474733
tt1179891,5.4,55282,My Bloody Valentine,2009,5.841562530376266,-0.4415625303762658
tt1179904,6.3,228117,Paranormal Activity,2007,5.9589333503639805,0.3410666496360193
tt1179933,7.2,305456,10 Cloverfield Lane,2016,6.58042054408855,0.6195794559114498
tt11804152,5.8,10350,Till Death,2021,4.918711113829218,0.8812888861707817
tt1180583,8.2,11660,Vaaranam Aayiram,2008,7.442043707942594,0.757956292057405
tt11809034,7.3,6707,Rurôni Kenshin: Sai shûshô - The Final,2021,7.5221994429758885,-0.22219944297588867
tt1181614,6.0,9888,Wuthering Heights,2011,6.6308820924330725,-0.6308820924330725
tt1181791,6.4,46497,Black Death,2010,6.499796900752372,-0.0997969007523718
tt1181795,6.2,19624,Bunraku,2010,5.960774338231285,0.23922566176871474
tt1181840,7.0,6528,Jack et la mécanique du coeur,2013,7.4914682865850875,-0.49146828658508745
tt1181919,6.6,1127,20-seiki shônen: Saishû-shô - Bokura no hata,2009,6.812622721547557,-0.21262272154755735
tt1181920,6.5,1853,20-seiki shônen: Dai 2 shô - Saigo no kibô,2009,6.23763139737698,0.2623686026230203
tt1181927,7.5,4564,Der Knochenmann,2009,7.2819909626290205,0.21800903737097954
tt11821818,5.7,1142,Pai em Dobro,2021,5.779225114899767,-0.07922511489976714
tt1182345,7.8,345721,Moon,2009,7.285316198117108,0.5146838018828914
tt1182350,6.3,44911,You Will Meet a Tall Dark Stranger,2010,6.787796862907924,-0.4877968629079241
tt1182609,4.3,2916,Direct Contact,2009,4.597257853038981,-0.2972578530389809
tt11827806,5.2,1250,Corazón loco,2020,5.612065278690518,-0.4120652786905179
tt1182884,4.2,2535,Dulha Mil Gaya,2010,5.90115648503813,-1.7011564850381298
tt1182908,4.2,2078,Krazzy 4,2008,5.992103400875371,-1.7921034008753711
tt1182921,5.5,12861,Ninja,2009,4.441080932500236,1.0589190674997644
tt1182937,7.2,46027,Rab Ne Bana Di Jodi,2008,6.558550100020611,0.6414498999793894
tt1182972,6.1,10976,Bachna Ae Haseeno,2008,5.393534651212283,0.7064653487877166
tt11832046,6.2,3543,PAW Patrol: The Movie,2021,6.381524000221972,-0.18152400022197224
tt1183251,5.9,12691,Beyond a Reasonable Doubt,2009,5.861781247677452,0.03821875232254879
tt1183252,7.0,17836,Chocolate,2008,6.397746112002207,0.6022538879977928
tt1183276,5.9,15455,La horde,2009,6.430401184649646,-0.5304011846496453
tt1183374,5.7,16679,Pet,2016,5.556846111372901,0.14315388862709888
tt1183665,6.7,19730,Cracks,2009,6.069886362902642,0.6301136370973586
tt1183672,6.0,1561,La fille du RER,2009,5.802153721861871,0.19784627813812872
tt1183732,5.9,11383,Tôkyô zankoku keisatsu,2008,5.72326684079174,0.17673315920826038
tt1183907,7.8,3883,Murari,2001,8.045373592207566,-0.24537359220756638
tt1183908,5.6,1767,New Town Killers,2008,5.618545314975054,-0.018545314975054517
tt1183911,6.4,7410,Mr. Nice,2010,5.510912871122911,0.8890871288770894
tt1183917,4.1,1500,Teen Patti,2010,5.156749020186157,-1.0567490201861576
tt1183919,7.9,13592,Marley,2012,7.245327297482882,0.654672702517118
tt1183921,6.9,7730,The Vicious Kind,2009,6.9386947813373,-0.03869478133729931
tt1183923,7.0,24014,Welcome to the Rileys,2010,6.606027293946148,0.3939727060538516
tt1183946,7.4,3004,The Stoneman Murders,2009,7.4440322227545535,-0.044032222754553096
tt11851430,6.8,1498,I balada tis trypias kardias,2020,6.755355630820963,0.04464436917903658
tt1185242,5.3,2482,Finding Bliss,2009,5.065633275851071,0.2343667241489289
tt1185264,5.0,2824,Freakdog,2008,4.913772170724639,0.08622782927536132
tt1185266,3.6,13244,Stan Helsing,2009,3.9908426927827603,-0.3908426927827602
tt1185344,6.2,1698,Princess Ka'iulani,2009,5.729478166389921,0.4705218336100794
tt1185376,6.0,2322,Map of the Sounds of Tokyo,2009,6.767062129817235,-0.7670621298172353
tt1185412,4.5,7923,Veer,2010,5.310654904280956,-0.8106549042809563
tt1185416,5.6,61100,When in Rome,2010,6.005149752311778,-0.40514975231177797
tt1185420,6.5,14497,Dostana,2008,5.666764983548095,0.8332350164519049
tt1185431,6.5,8759,My One and Only,2009,6.8566763057682065,-0.3566763057682065
tt1185442,5.7,4991,Kurbaan,2009,6.007345384596874,-0.3073453845968741
tt1185834,6.0,61709,Star Wars: The Clone Wars,2008,5.820263060806982,0.1797369391930177
tt1185836,7.2,34121,Adam,2009,6.966545017319689,0.2334549826803114
tt1186248,6.0,1418,Nights and Weekends,2008,6.294635905448386,-0.294635905448386
tt1186357,6.0,1073,Lope,2010,6.495774744373415,-0.4957747443734153
tt1186366,7.2,3124,Morfiy,2008,7.30557324953664,-0.10557324953663993
tt1186367,6.3,70363,Ninja Assassin,2009,6.142514999966411,0.15748500003358856
tt1186369,7.1,8679,Le silence de Lorna,2008,7.263792379300639,-0.16379237930063972
tt1186370,5.8,39355,Spread,2009,5.976994731453427,-0.17699473145342726
tt1186371,5.3,1722,Fung wan II,2009,5.33342996272078,-0.03342996272078036
tt1186788,4.2,3374,Baby on Board,2009,4.822130911222485,-0.6221309112224844
tt1186803,5.9,3937,Jiang shan mei ren,2008,6.044555117877084,-0.14455511787708364
tt1186830,7.2,67910,Agora,2009,6.310867660141753,0.8891323398582474
tt1187041,6.4,6651,Arlen Faber,2009,6.331328588852662,0.06867141114733855
tt1187043,8.4,368218,3 Idiots,2009,9.021567774600461,-0.6215677746004609
tt1187044,7.3,5891,La Nana,2009,6.03960850316308,1.2603914968369194
tt1187047,3.6,2385,1 1/2 Ritter - Auf der Suche nach der hinreißenden Herzelinde,2008,3.692982190963008,-0.09298219096300775
tt1187064,6.9,108850,Triangle,2009,6.542542793723097,0.35745720627690325
tt11874226,8.2,3668,American Utopia,2020,6.639646309083241,1.5603536909167586
tt1188113,6.2,11173,Peacock,2010,6.2686866360350635,-0.06868663603506331
tt11881160,5.5,2737,Gaia,2021,6.091182609073269,-0.591182609073269
tt1188729,6.7,147416,Pandorum,2009,6.377561204573548,0.3224387954264518
tt1188982,5.1,18982,Jai Ho,2014,5.282976634557993,-0.18297663455799373
tt1188983,5.9,2097,Bellamy,2009,6.520081596539638,-0.620081596539638
tt1188985,5.7,1324,Castillos de cartón,2009,5.778771217607715,-0.07877121760771466
tt1188988,6.2,2150,Ex,2009,5.886264538791139,0.31373546120886076
tt1188990,6.2,8988,Fritt vilt II,2008,5.8897214460884415,0.3102785539115587
tt1188992,6.4,1296,Haarautuvan rakkauden talo,2009,6.449975229003281,-0.04997522900328022
tt1188996,8.0,102774,My Name Is Khan,2010,6.793593016854857,1.2064069831451434
tt1188998,6.3,2086,Kielletty hedelmä,2009,6.815200280676664,-0.5152002806766642
tt1189004,5.4,1358,Radeloos,2008,5.69476327733472,-0.2947632773347193
tt1189008,5.9,1184,Wit licht,2008,6.727688445117289,-0.827688445117289
tt11890562,8.2,1064,Concrete shark,2020,8.436445923613062,-0.23644592361306316
tt1189073,7.6,145226,La piel que habito,2011,7.387169774950948,0.2128302250490517
tt1189076,5.7,2968,Ricky,2009,6.218790501362972,-0.5187905013629717
tt1189259,6.1,1832,The Pleasure of Being Robbed,2008,6.112911387935332,-0.012911387935332641
tt11892916,4.9,1539,Security,2021,5.198155484486874,-0.29815548448687323
tt1189340,7.3,225115,The Lincoln Lawyer,2011,6.706025358645306,0.593974641354694
tt1189383,3.1,5028,Maskeli Besler: Kibris,2008,3.641133850541238,-0.5411338505412377
tt1189893,6.9,1515,Ilya Muromets i Solovey Razboynik,2007,6.186563316927321,0.713436683072679
tt1190072,6.3,1509,Shekarchi,2010,6.01676925201888,0.28323074798112025
tt1190080,5.8,363996,2012,2009,5.982969443296831,-0.18296944329683118
tt11903004,6.3,1180,Hotel Belgrade,2020,6.66636990837771,-0.36636990837771055
tt1190536,7.4,47517,Black Dynamite,2009,5.358587096092543,2.0414129039074576
tt1190539,7.8,62202,Chugyeokja,2008,7.213885901142542,0.5861140988574576
tt11905462,7.6,9588,Athlete A,2020,7.273264741771893,0.3267352582281067
tt11905962,6.4,20961,Sputnik,2020,5.870551606352962,0.529448393647038
tt1190617,4.1,9678,An American Carol,2008,4.981787633731044,-0.8817876337310446
tt1190858,7.0,3571,Amreeka,2009,6.58504691279668,0.4149530872033198
tt1190894,6.8,1703,"Road, Movie",2009,7.033954407516778,-0.23395440751677832
tt11908982,5.4,2416,Jakob's Wife,2021,4.889088030250912,0.5109119697490883
tt1190910,4.7,1054,The Beacon,2009,5.225094030426017,-0.5250940304260165
tt1191111,7.3,75250,Enter the Void,2009,7.024413137684458,0.2755868623155422
tt1191121,7.3,5824,Jalsa,2008,7.355413373190364,-0.055413373190364545
tt1191138,4.9,2474,Thoda Pyaar Thoda Magic,2008,5.273593996284748,-0.37359399628474765
tt11916302,8.3,3606,In & Of Itself,2020,7.0477811590726125,1.2522188409273882
tt11917942,6.5,1161,Supai no tsuma,2020,6.916132814822921,-0.4161328148229213
tt1191971,3.9,3187,Zone of the Dead,2009,4.631443590612471,-0.731443590612471
tt1192431,6.7,3671,My iz budushchego,2008,6.59091459606032,0.10908540393968025
tt1192628,7.2,248829,Rango,2011,7.35692720818194,-0.15692720818193973
tt1193088,5.8,1954,Le code a changé,2009,5.840713021610647,-0.04071302161064683
tt1193138,7.4,326490,Up in the Air,2009,6.847389530640431,0.5526104693595695
tt1193460,7.4,1791,Bareuge salja,2007,7.022561484905739,0.3774385150942612
tt1193490,6.2,1063,Geomeun jip,2007,6.850961656304758,-0.6509616563047578
tt1193507,5.8,1732,My Own Love Song,2010,5.937259263079162,-0.13725926307916225
tt1193516,4.7,25527,Recep Ivedik,2008,3.549983109129991,1.1500168908700092
tt1193631,6.2,56971,Step Up 3D,2010,5.720968477462615,0.4790315225373849
tt1194104,6.3,2194,Bujjigaadu: Made in Chennai,2008,6.213240361809689,0.08675963819031107
tt1194173,6.6,292334,The Bourne Legacy,2012,6.910842777561511,-0.31084277756151124
tt1194236,4.9,1719,Get Educated: Paathshaala,2010,6.240536440861627,-1.3405364408616265
tt1194238,7.2,14985,Polytechnique,2009,6.807144745576197,0.39285525442380287
tt1194242,6.4,1327,Le vilain,2009,6.615837897204509,-0.21583789720450852
tt1194263,7.0,22908,Get Low,2009,6.280329076644822,0.7196709233551779
tt1194417,6.2,17106,Casino Jack,2010,7.539437050346642,-1.3394370503466417
tt1194577,6.5,2034,The Door,2012,6.730643558424188,-0.23064355842418838
tt1194607,6.9,1337,Domovoy,2008,7.493891199965169,-0.593891199965169
tt1194616,6.3,8606,LOL (Laughing Out Loud) ®,2008,6.09546789764056,0.20453210235943953
tt1194624,5.6,2106,San cheung sau,2009,6.3034248662905235,-0.7034248662905238
tt11946300,4.7,5660,Deep Blue Sea 3,2020,4.483054088758286,0.21694591124171403
tt1194664,6.8,3334,Koizora,2007,6.8047531793042015,-0.004753179304201716
tt11953628,5.8,1372,Maska,2020,5.451775469468646,0.34822453053135405
tt1195478,6.2,97007,The Five-Year Engagement,2012,6.656365372853299,-0.45636537285329926
tt11958344,6.7,7646,Nakitai watashi wa neko o kaburu,2020,6.361317261436455,0.3386827385635449
tt1196112,7.4,1025,Witch Hunt,2008,7.296050208851474,0.10394979114852632
tt1196134,5.5,5718,Crazy on the Outside,2010,6.02169371496921,-0.52169371496921
tt1196141,6.2,45911,Diary of a Wimpy Kid,2010,6.553208909248095,-0.353208909248095
tt1196204,6.8,20821,Cemetery Junction,2010,6.481631806174435,0.3183681938255649
tt1196340,6.6,6427,Inhale,2010,6.244190261572421,0.35580973842757846
tt11963736,7.5,1392,Dracula Sir,2020,7.765964019757098,-0.2659640197570976
tt11964084,2.8,5058,Virgin Bhanupriya,2020,3.0571169541908985,-0.25711695419089864
tt1196948,6.4,27940,The Necessary Death of Charlie Countryman,2013,6.601501481819586,-0.2015014818195855
tt1196956,6.8,12270,One Chance,2013,6.502126015206179,0.29787398479382077
tt1197624,7.4,282502,Law Abiding Citizen,2009,6.661699667544801,0.7383003324551991
tt1197628,5.8,62072,Observe and Report,2009,5.874171000998242,-0.07417100099824214
tt1198075,5.0,4050,Cougars Inc.,2011,5.466088381869095,-0.4660883818690946
tt1198101,6.1,12849,Kites,2010,6.102144788266534,-0.002144788266534192
tt1198138,5.0,31263,Obsessed,2009,5.212504372961593,-0.2125043729615932
tt1198144,6.8,1034,Summer,2008,5.840535367764141,0.9594646322358589
tt1198153,5.7,2652,Kirot,2009,5.559807139332498,0.14019286066750247
tt1198156,7.3,24949,You're Not You,2014,6.903807507984229,0.39619249201577045
tt1198186,7.0,1107,Ayat-Ayat Cinta,2008,7.403173791187399,-0.40317379118739893
tt1198196,7.5,3425,Den vyborov,2007,6.596831918343365,0.9031680816566352
tt1198333,3.2,1590,Autumn,2009,5.738782064721605,-2.5387820647216044
tt1198340,6.2,1065,Dieta mediterránea,2009,6.658289926536336,-0.4582899265363354
tt1198349,7.1,2792,Parugu,2008,7.042536031406715,0.05746396859328495
tt1198385,7.1,2374,À l'origine,2009,7.011040896064335,0.08895910393566453
tt1198396,5.6,1125,Chawu,2009,5.335498716805594,0.2645012831944058
tt1198408,6.1,2657,Tenure,2008,5.876104063181599,0.22389593681840037
tt1198412,5.4,1188,Vicdan,2008,5.481401799376028,-0.0814017993760272
tt11987082,6.1,1445,Paagal,2021,6.701071113279747,-0.6010711132797475
tt11988512,5.6,4599,Yarina Tek Bilet,2020,6.27263266651898,-0.6726326665189806
tt11989890,9.0,29261,David Attenborough: A Life on Our Planet,2020,7.875143204428025,1.1248567955719748
tt11991748,7.5,5695,Rurôni Kenshin: Sai shûshô - The Beginning,2021,7.264451382417459,0.2355486175825412
tt11991786,6.5,1212,Le Guide de la famille parfaite,2021,7.033701931100875,-0.5337019311008753
tt1200272,7.0,1875,La Mission,2009,6.162627209648194,0.8373727903518056
tt1201167,6.3,116856,Funny People,2009,6.910570028163503,-0.6105700281635036
tt12013758,5.8,1069,Sulla Stessa Onda,2021,5.9827657503444085,-0.18276575034440867
tt1201607,8.1,803563,Harry Potter and the Deathly Hallows: Part 2,2011,7.599126830007359,0.5008731699926408
tt1202222,3.5,2971,Lies & Illusions,2009,2.79316225204938,0.7068377479506198
tt1202363,6.5,5166,O... Çocuklari,2008,6.561668697480605,-0.061668697480604884
tt1202514,6.6,3181,Yi ngoi,2009,6.610014242121956,-0.01001424212195623
tt1202517,6.8,1200,Barah Aana,2009,6.267679148378961,0.5323208516210389
tt1202540,4.6,4036,Dil Bole Hadippa!,2009,5.60700234423401,-1.0070023442340101
tt1203517,3.6,2062,The Graves,2009,4.733686402016826,-1.1336864020168256
tt12036052,7.2,2068,Elephant,2020,7.073608125730202,0.1263918742697978
tt1204340,7.6,31366,Tyrannosaur,2011,6.921705977389531,0.6782940226104683
tt1204342,7.1,89911,The Muppets,2011,6.598768561542698,0.5012314384573013
tt1204773,6.6,3730,Alle Anderen,2009,6.8055465102317285,-0.20554651023172887
tt1204883,4.7,4787,Boogeyman 3,2008,4.429543380588046,0.270456619411954
tt1204913,5.3,1260,Karma: Crime. Passion. Reincarnation,2008,4.571797717157112,0.7282022828428882
tt1204975,6.6,130599,Last Vegas,2013,6.763004282570083,-0.1630042825700837
tt1204977,4.5,50634,Ouija,2014,4.95713875874967,-0.4571387587496698
tt1204979,5.0,7569,Vacancy 2: The First Cut,2008,5.479284143788461,-0.47928414378846096
tt1205071,3.8,2534,Paintball,2009,5.208008398109781,-1.4080083981097813
tt1205489,8.1,742484,Gran Torino,2008,6.961138481651095,1.1388615183489046
tt1205535,6.3,47508,The Rebound,2009,5.5329624313824715,0.7670375686175284
tt1205537,6.2,127407,Jack Ryan: Shadow Recruit,2014,6.730280068002622,-0.5302800680026216
tt1205551,7.0,1386,Seoyang-goldong-yanggwajajeom Aentikeu,2008,6.498280007261656,0.5017199927383436
tt1205558,5.6,19403,Hick,2011,6.1657847540967685,-0.5657847540967689
tt1206086,4.7,1280,Rain Fall,2009,5.584286500310759,-0.8842865003107585
tt1206285,7.5,4871,Camino,2008,7.354111064276922,0.14588893572307793
tt1206326,7.1,1072,"One piece: Episodo obu choppa + Fuyu ni saku, kiseki no sakura",2008,6.419992892416757,0.6800071075832426
tt1206478,6.0,1035,Le crime est notre affaire,2008,6.067967364358465,-0.06796736435846462
tt1206488,6.7,6832,La teta asustada,2009,6.683387665174209,0.016612334825791386
tt1206543,6.8,111458,Out of the Furnace,2013,7.328022189250785,-0.5280221892507848
tt1206881,3.0,1059,The Bleeding,2009,5.257724207747434,-2.257724207747434
tt1206885,6.1,89837,Rambo: Last Blood,2019,5.712653700808219,0.38734629919178065
tt12071472,4.8,1064,Battle Scars,2020,4.749901934246538,0.05009806575346154
tt1209361,4.1,1541,Sutures,2009,4.622634669570257,-0.5226346695702571
tt1209367,5.8,1404,Allt flyter,2008,5.7771244740658805,0.022875525934119345
tt1209377,6.7,3601,Beautiful Kate,2009,6.247161526934122,0.4528384730658779
tt1209378,5.2,2247,ExTerminators,2009,4.569097521316179,0.6309024786838213
tt1210042,6.7,62431,Brooklyn's Finest,2009,7.136276729795074,-0.4362767297950736
tt1210071,5.1,1489,The Janky Promoters,2009,5.163248718959333,-0.0632487189593336
tt1210106,5.4,8228,St Trinian's 2: The Legend of Fritton's Gold,2009,5.530211430984499,-0.13021143098449883
tt1210166,7.6,391830,Moneyball,2011,7.897713119358096,-0.29771311935809663
tt1210801,5.6,3275,Command Performance,2009,5.201310258194799,0.39868974180520045
tt1210819,6.4,227386,The Lone Ranger,2013,6.5432244802588695,-0.14322448025886914
tt1210837,6.9,1083,Soon-jeong-man-hwa,2008,6.420179103516558,0.4798208964834423
tt12108622,5.8,6654,Infinitum: Subject Unknown,2021,6.3991711028122715,-0.5991711028122717
tt12109842,5.6,1868,Trump Card,2020,5.169804361675392,0.4301956383246077
tt1211837,7.5,645266,Doctor Strange,2016,7.360452583220449,0.13954741677955074
tt1211890,6.4,1756,Middle of Nowhere,2012,6.5608255445165256,-0.1608255445165252
tt1211956,6.7,235027,Escape Plan,2013,6.123797936391637,0.5762020636083633
tt1212419,6.4,91803,Hereafter,2010,7.296424977841203,-0.8964249778412023
tt1212428,6.6,84901,The Lost City of Z,2016,5.975212117153961,0.6247878828460385
tt1212436,5.4,49211,The Back-up Plan,2010,5.566123167485738,-0.16612316748573797
tt1212450,7.3,234723,Lawless,2012,7.151466979113136,0.14853302088686426
tt1212454,5.4,4177,An Invisible Sign,2010,5.242440675968956,0.15755932403104467
tt1212974,4.5,13674,Bitch Slap,2009,4.1971488716630105,0.30285112833698946
tt1213012,5.2,13935,Alpha and Omega,2010,5.414517555470603,-0.2145175554706027
tt1213638,6.2,1008,Diverso da chi?,2009,6.475230080645249,-0.27523008064524923
tt1213641,7.3,178592,First Man,2018,7.1901401779163585,0.10985982208364131
tt1213644,1.9,89484,Disaster Movie,2008,3.17472641854341,-1.27472641854341
tt1213648,6.2,47388,London Boulevard,2010,6.168724612839523,0.03127538716047695
tt1213663,7.0,269547,The World's End,2013,7.284107991113371,-0.2841079911133706
tt12137964,6.3,6217,Anything for Jackson,2020,5.811374855833144,0.4886251441668561
tt1213825,5.6,1417,Love Hurts,2009,6.130807413142969,-0.530807413142969
tt1213856,5.6,1289,Du saram-yida,2007,6.2010845468960385,-0.6010845468960389
tt1213926,6.9,1831,La siciliana ribelle,2008,6.057522666227615,0.8424773337723854
tt1214961,7.9,4989,Happy Days,2007,7.030627905679645,0.8693720943203553
tt1214962,6.2,45497,Seeking Justice,2011,6.587768803495743,-0.38776880349574316
tt12151820,6.4,2201,Shi shen ling,2021,5.631358427680676,0.7686415723193241
tt12154638,4.6,1730,Just Say Yes,2021,5.571145442769256,-0.9711454427692567
tt1216275,6.7,1830,13 Semester,2009,6.627066262829545,0.07293373717045526
tt1216300,6.9,6349,Jannat: In Search of Heaven...,2008,5.318679719270638,1.5813202807293623
tt1216475,6.1,172006,Cars 2,2011,6.188334137556447,-0.0883341375564477
tt1216487,7.2,93211,Flickan som lekte med elden,2009,7.429798841549489,-0.2297988415494885
tt1216491,6.9,45891,Kill the Messenger,2014,5.922263290777676,0.9777367092223246
tt1216492,6.5,100179,Leap Year,2010,7.005008683706642,-0.5050086837066416
tt1216496,7.8,58576,Madeo,2009,7.524446531697679,0.27555346830232086
tt1216520,6.4,13902,Womb,2010,6.097147488338524,0.3028525116614764
tt1217070,6.5,10221,Triage,2009,6.125430404215884,0.3745695957841164
tt1217209,7.1,388550,Brave,2012,7.059242396462924,0.04075760353707558
tt1217213,7.1,11459,Secret of the Wings,2012,6.072545653654039,1.0274543463459604
tt1217243,7.3,3355,Akiresu to kame,2008,6.766772588887193,0.533227411112807
tt1217426,6.4,1030,Easier with Practice,2009,6.038256575794916,0.3617434242050841
tt1217565,7.4,3303,Den radio,2008,7.38463864060882,0.01536135939118033
tt1217613,5.7,177284,Battle: Los Angeles,2011,6.202946534144233,-0.5029465341442325
tt1217616,6.3,2738,Endgame,2009,6.457308682189943,-0.1573086821899432
tt1217637,7.1,9046,Pour elle,2008,6.739814751060148,0.3601852489398514
tt12192190,5.1,1803,One Night in Bangkok,2020,4.100933317543326,0.9990666824566734
tt1219289,7.4,544981,Limitless,2011,6.872639236839172,0.5273607631608286
tt1219336,5.0,1067,The Donner Party,2009,5.66657353328998,-0.6665735332899798
tt1219342,6.9,80812,Legend of the Guardians: The Owls of Ga'Hoole,2010,7.435471757820446,-0.5354717578204458
tt1219827,6.3,205624,Ghost in the Shell,2017,6.249549561090873,0.05045043890912648
tt1219828,5.2,1527,Happy Tears,2009,5.558314700513619,-0.3583147005136187
tt1220198,5.9,76025,The Fourth Kind,2009,4.6335019746218125,1.266498025378188
tt1220213,5.2,7906,Grace,2009,6.000596665798239,-0.8005966657982384
tt1220214,6.0,10067,Heartless,2009,6.3013084196036315,-0.3013084196036315
tt1220220,4.6,4533,Motherhood,2009,5.3390889249568225,-0.7390889249568229
tt1220627,2.8,1317,Hard Breakers,2010,2.912572966929445,-0.11257296692944507
tt1220628,5.3,8422,I Hope They Serve Beer in Hell,2009,5.51942961719798,-0.2194296171979806
tt1220634,5.8,166452,Resident Evil: Afterlife,2010,5.564609453657379,0.2353905463426207
tt1220706,4.3,3567,Breathing Room,2008,4.657663160630174,-0.35766316063017456
tt1220719,8.0,217262,Ip Man,2008,8.12009532588704,-0.1200953258870392
tt1220888,6.0,19664,Henry's Crime,2010,6.186023347735544,-0.18602334773554396
tt1220911,5.0,1133,Pourquoi j'ai pas mangé mon père,2015,6.156787105129873,-1.1567871051298733
tt1221139,6.9,3174,Welcome to Sajjanpur,2008,7.0868528135716256,-0.1868528135716252
tt1221141,6.6,4981,La mujer sin cabeza,2008,6.170409740568077,0.4295902594319223
tt1221207,5.3,1946,Demoted,2011,5.794349829422319,-0.494349829422319
tt1221208,6.5,5413,Frankie & Alice,2010,5.961874005287363,0.5381259947126367
tt12221824,7.3,1292,After Masks,2021,6.263684914579573,1.0363150854204264
tt1222329,4.0,1876,Wild Cherry,2009,4.655614281077357,-0.6556142810773569
tt1222815,7.2,6069,Chimpanzee,2012,7.486161107105634,-0.2861611071056336
tt1222817,5.2,59416,Zookeeper,2011,5.265152019543743,-0.06515201954374295
tt1223236,7.5,6382,African Cats,2011,7.851369315716437,-0.35136931571643704
tt1223922,3.7,4817,Blue,2009,4.267920550061017,-0.5679205500610172
tt1223934,6.7,5552,Die Tür,2009,6.686824610448817,0.013175389551182803
tt1223975,6.8,4075,Tony Manero,2008,6.608483314598259,0.19151668540174072
tt1223980,5.5,1352,Zwart water,2010,6.016046189060736,-0.5160461890607362
tt1224153,7.0,2629,Jerichow,2008,6.859991308335337,0.14000869166466323
tt1224366,6.1,4608,Afterschool,2008,6.2369278111583935,-0.1369278111583938
tt1224369,6.8,2017,Made in Hungaria,2009,6.253861225318886,0.5461387746811139
tt1224378,5.2,5486,Viy,2014,5.80858560801077,-0.6085856080107694
tt1225290,6.8,1757,Cztery noce z Anna,2008,5.687520603972963,1.1124793960270365
tt1225302,5.2,1271,The Big I Am,2010,5.373694979505948,-0.1736949795059477
tt1225822,6.1,46847,Extract,2009,6.785516952615515,-0.6855169526155152
tt1226229,6.3,173787,Get Him to the Greek,2010,6.3485076302889825,-0.04850763028898264
tt1226232,6.6,8924,The Greatest,2009,6.47710833080202,0.12289166919797978
tt1226236,7.0,21688,Io sono l'amore,2009,6.686645551062746,0.31335444893725395
tt1226240,7.1,14376,A Late Quartet,2012,6.885095468656199,0.21490453134380072
tt1226251,6.5,3234,Gekijô ban poketto monsutâ: Daiamondo pâru - Diaruga vs Parukia vs Dâkurai,2007,6.191912305722917,0.3080876942770834
tt1226271,7.5,42869,The Damned United,2009,7.148951771320946,0.35104822867905394
tt1226273,6.6,92357,Edge of Darkness,2010,6.725337316956051,-0.12533731695605166
tt1226681,6.6,30717,Pontypool,2008,6.264553664552473,0.3354463354475268
tt1226753,6.8,67753,The Debt,2010,6.610664243730355,0.18933575626964494
tt1226766,6.5,4796,The Great Gilly Hopkins,2015,6.807082742488059,-0.3070827424880589
tt1226774,7.4,56353,In the Loop,2009,6.649094681004052,0.7509053189959483
tt1226837,7.3,62266,Beautiful Boy,2018,7.140579743346671,0.1594202566533287
tt1227183,6.2,3018,Swallows and Amazons,2016,6.100601463789328,0.09939853621067218
tt1227189,6.4,2259,Vse umrut a ya ostanus,2008,6.381819960388018,0.018180039611982224
tt12273762,6.4,1216,Overrun,2021,5.811494321482502,0.5885056785174987
tt1227378,7.5,8640,"Fat, Sick & Nearly Dead",2010,7.163159843402972,0.33684015659702826
tt1227524,7.1,1291,Aashayein,2010,6.820744811378445,0.27925518862155485
tt1227536,6.7,3351,Rööperi,2009,6.2171248636848295,0.48287513631517065
tt1227762,4.6,2925,Aladin,2009,4.848920863608276,-0.24892086360827648
tt1227787,6.8,3683,London River,2009,6.496587311946451,0.30341268805354904
tt1227789,4.5,2149,Rites of Spring,2011,4.154237399974845,0.3457626000251546
tt1227931,4.5,1326,Slightly Single in L.A.,2013,4.047380603266394,0.4526193967336063
tt12280566,6.4,1480,Love in Dangerous Times,2020,6.482713998110306,-0.08271399811030555
tt12282598,5.4,2458,La Corazonada,2020,6.1160264274926925,-0.7160264274926922
tt12283738,4.4,2383,Quarantine Girl,2020,4.392247912314119,0.007752087685881648
tt12283788,4.3,2741,Sinful,2020,5.784929588570594,-1.4849295885705942
tt1228705,7.0,758980,Iron Man 2,2010,6.59421473203508,0.4057852679649203
tt1228931,4.2,4102,Kuruvi,2008,6.219888316354518,-2.0198883163545176
tt1228933,5.3,8092,Laid to Rest,2009,5.882549374571319,-0.5825493745713191
tt1228953,6.7,9262,Big Fan,2009,5.610847586208145,1.0891524137918553
tt1228987,7.1,116444,Let Me In,2010,6.786709044562258,0.31329095543774166
tt1229238,7.4,470214,Mission: Impossible - Ghost Protocol,2011,8.322467745152082,-0.9224677451520815
tt1229340,6.3,174302,Anchorman 2: The Legend Continues,2013,6.706565292880498,-0.40656529288049814
tt1229360,7.6,12711,It Might Get Loud,2008,7.171906206520451,0.42809379347954835
tt1229366,5.2,1304,Life Partner,2009,5.6968504353868195,-0.4968504353868193
tt1229381,6.6,3827,Hors la loi,2010,5.852726477085268,0.7472735229147318
tt1229822,7.3,84533,Jane Eyre,2011,7.211670396168565,0.08832960383143451
tt12298506,6.2,12251,Black Box,2020,6.664984710923787,-0.4649847109237868
tt12299714,7.2,2477,Thittam Irandu,2021,6.2435727681501065,0.9564272318498936
tt12299824,5.3,1070,Vinterviken,2021,6.029288680827265,-0.7292886808272652
